trip_id,trip_length,sudden_brake,sudden_acceleration,sudden_turn,tight_turn,speeding,sudden_stop,route_deviation,violation_score,trip_rating
15152,23.2,1,0,0,0,1,0,0,11,9.5
15153,30.6,0,0,0,0,1,0,0,6,9.8
15154,11.3,0,0,0,0,1,0,0,6,9.5
15155,12.3,1,1,1,1,1,0,0,24,8.1
15156,44.1,2,0,0,1,0,2,0,26,9.4
15157,31.8,1,0,1,0,1,1,0,19,9.4
15158,28.8,0,1,0,1,0,1,0,15,9.5
15159,39.7,1,2,1,1,0,0,0,22,9.4
15160,24.0,1,0,1,1,0,0,0,14,9.4
15161,31.1,1,0,1,1,1,0,0,20,9.4
15162,27.5,1,1,0,1,0,0,0,15,9.5
15163,24.5,1,0,1,1,1,1,0,25,9.0
15164,27.1,0,1,0,1,0,0,0,10,9.6
15165,15.4,1,0,1,0,0,1,0,13,9.2
15166,1.0,0,0,1,0,0,0,0,3,7.3
15167,6.7,0,0,0,1,0,0,2,20,7.1
15168,18.6,0,0,0,0,0,1,0,5,9.7
15169,45.2,2,2,0,1,0,2,0,34,9.3
15170,35.9,1,0,1,1,1,1,0,25,9.3
15171,35.9,0,0,0,1,1,0,0,12,9.7
15172,18.3,1,1,0,1,1,0,0,21,8.9
15173,23.3,0,1,1,1,1,0,0,19,9.2
15174,42.7,2,0,2,1,2,0,0,34,9.2
15175,25.0,0,1,1,0,0,0,0,7,9.7
15176,5.2,1,0,0,1,0,0,0,11,7.9
15177,37.2,0,1,2,2,2,0,0,34,9.1
15178,43.2,2,2,1,1,2,0,0,39,9.1
15179,9.2,1,0,1,1,0,0,0,14,8.5
15180,8.3,1,1,0,0,1,0,0,15,8.2
15181,11.7,0,0,1,0,1,1,0,14,8.8
15182,28.3,0,0,1,0,1,1,0,14,9.5
15183,18.9,1,1,0,0,1,0,0,15,9.2
15184,6.4,1,1,1,0,1,0,0,18,7.3
15185,11.0,1,1,1,0,1,0,3,39,6.5
15186,36.9,1,0,1,1,1,1,0,25,9.3
15187,14.4,0,0,1,1,0,0,0,9,9.4
15188,16.3,0,0,0,1,0,0,0,6,9.6
15189,30.1,0,0,1,1,1,0,0,15,9.5
15190,24.7,1,0,0,1,1,0,0,17,9.3
15191,18.7,1,1,0,0,0,0,3,30,8.4
15192,1.8,0,1,1,1,1,0,0,19,1.0
15193,22.2,0,1,1,0,1,1,0,18,9.2
15194,48.2,3,1,3,1,3,1,0,57,8.8
15195,29.4,1,1,0,1,1,0,0,21,9.3
15196,42.6,0,1,2,2,0,2,0,32,9.3
15197,8.7,1,1,1,0,0,0,0,12,8.6
15198,45.4,0,0,2,1,0,0,3,33,9.3
15199,32.7,0,1,0,1,0,0,0,10,9.7
15200,46.9,0,0,0,0,1,2,0,16,9.7
15201,11.9,0,0,0,1,1,0,0,12,9.0
15202,40.4,0,0,1,0,2,2,0,25,9.4
15203,48.6,2,3,2,2,1,1,0,51,9.0
15204,49.9,2,0,1,0,0,2,0,23,9.5
15205,39.2,2,0,2,0,2,2,0,38,9.0
15206,14.3,1,1,1,1,1,1,0,29,8.0
15207,9.2,1,1,0,0,1,0,0,15,8.4
15208,21.7,1,1,1,0,0,1,0,17,9.2
15209,30.7,0,1,1,0,0,0,0,7,9.8
15210,44.1,1,0,2,2,0,1,0,28,9.4
15211,33.9,1,1,1,0,1,0,0,18,9.5
15212,49.2,1,1,0,3,3,2,1,62,8.7
15213,18.4,0,0,0,0,0,0,0,0,10.0
15214,22.4,1,0,0,0,0,0,0,5,9.8
15215,29.1,1,1,0,1,1,0,0,21,9.3
15216,6.6,0,0,0,1,0,0,0,6,9.1
15217,40.8,1,0,0,2,1,2,0,33,9.2
15218,5.8,1,1,1,0,1,0,0,18,6.9
15219,44.6,1,0,0,2,2,2,2,53,8.8
15220,19.9,1,1,1,1,1,0,1,31,8.4
15221,33.7,0,1,0,1,1,0,0,16,9.5
15222,8.9,0,1,1,0,1,1,0,18,8.0
15223,36.9,1,1,2,1,0,0,0,21,9.4
15224,4.1,0,1,1,1,0,0,0,13,6.9
15225,5.7,1,0,1,1,1,1,0,25,5.7
15226,40.7,0,1,1,1,2,2,0,35,9.1
15227,8.8,0,0,1,1,0,1,0,14,8.4
15228,17.8,0,0,1,1,0,1,0,14,9.2
15229,49.1,3,3,2,0,1,2,0,49,9.0
15230,4.6,0,0,0,0,1,1,0,11,7.7
15231,11.9,1,1,0,0,1,0,0,15,8.8
15232,30.8,0,1,1,1,0,0,0,13,9.6
15233,39.8,0,0,2,1,2,2,0,34,9.1
15234,10.6,0,0,0,1,1,1,2,31,7.1
15235,35.8,0,1,0,1,0,0,0,10,9.7
15236,9.9,0,0,1,1,0,1,0,14,8.6
15237,34.4,0,0,0,0,1,0,0,6,9.8
15238,42.7,0,2,2,2,2,2,0,48,8.9
15239,4.1,1,0,0,1,0,1,0,16,6.2
15240,22.9,0,0,1,1,1,1,0,20,9.1
15241,27.1,1,1,0,0,0,0,0,9,9.7
15242,40.1,0,0,1,0,2,0,0,15,9.6
15243,40.9,0,2,2,2,2,2,0,48,8.8
15244,2.5,1,0,1,1,1,1,0,25,1.0
15245,22.4,1,1,1,1,0,0,0,18,9.2
15246,16.0,1,0,1,0,1,0,0,14,9.1
15247,3.5,0,1,1,0,0,1,0,12,6.7
15248,27.9,1,0,1,1,0,1,0,19,9.3
15249,23.4,0,1,1,0,0,1,0,12,9.5
15250,0.7,1,1,1,0,1,0,0,18,1.0
15251,39.1,0,0,0,0,1,0,0,6,9.8
15252,40.5,1,2,0,2,2,1,0,42,9.0
15253,42.6,2,0,2,1,0,0,0,22,9.5
15254,1.9,0,0,0,1,0,1,0,11,4.6
15255,40.5,0,2,0,1,2,1,0,31,9.2
15256,12.5,0,0,0,1,1,1,0,17,8.7
15257,37.4,2,1,2,2,1,0,0,38,9.0
15258,26.8,1,1,1,0,1,0,0,18,9.3
15259,35.0,1,0,1,0,1,1,0,19,9.5
15260,38.6,1,1,0,0,1,1,0,20,9.5
15261,47.8,0,0,2,1,1,0,0,18,9.6
15262,36.0,1,1,1,1,1,0,0,24,9.3
15263,19.6,1,0,0,1,0,0,0,11,9.4
15264,46.1,0,0,0,0,2,2,0,22,9.5
15265,34.5,1,0,0,0,0,0,0,5,9.9
15266,37.7,1,0,0,1,2,1,0,28,9.3
15267,22.2,1,0,1,1,1,1,0,25,8.9
15268,3.6,0,0,1,1,1,1,0,20,4.7
15269,10.0,1,1,1,0,1,0,0,18,8.2
15270,31.2,1,0,1,1,1,1,0,25,9.2
15271,4.1,1,0,0,1,1,0,0,17,6.0
15272,15.3,0,0,0,1,1,1,0,17,8.9
15273,22.2,1,0,1,1,0,0,0,14,9.4
15274,11.3,1,0,1,1,1,0,0,20,8.2
15275,25.3,0,1,1,1,0,1,1,25,9.0
15276,35.7,0,0,1,1,1,0,0,15,9.6
15277,46.6,2,2,2,2,1,0,0,42,9.1
15278,47.0,1,1,2,1,2,1,2,52,8.9
15279,36.6,1,1,1,2,1,2,0,40,8.9
15280,48.9,3,2,3,2,3,3,0,77,8.4
15281,9.2,0,1,1,0,0,0,0,7,9.3
15282,39.9,2,1,0,0,2,2,0,36,9.1
15283,7.5,0,0,1,1,0,0,0,9,8.8
15284,16.7,1,0,1,1,1,1,0,25,8.5
15285,45.9,2,2,0,0,2,0,0,30,9.3
15286,37.6,1,2,0,1,2,1,0,36,9.0
15287,41.0,0,1,1,2,1,1,0,30,9.3
15288,49.1,2,1,2,0,0,1,1,32,9.3
15289,41.7,0,1,0,0,0,2,0,14,9.7
15290,16.9,1,0,0,0,0,0,0,5,9.7
15291,29.1,1,0,1,1,1,0,0,20,9.3
15292,39.6,2,2,0,2,2,0,0,42,8.9
15293,26.9,1,1,1,1,0,1,0,23,9.2
15294,13.2,1,0,1,0,0,1,0,13,9.0
15295,46.3,0,2,1,1,1,2,0,33,9.3
15296,21.1,1,1,0,1,1,0,0,21,9.0
15297,40.8,1,1,0,0,2,2,0,31,9.2
15298,46.1,1,0,0,0,2,2,0,27,9.4
15299,38.9,1,2,0,0,1,2,0,29,9.3
15300,32.5,1,1,0,0,1,0,0,15,9.5
15301,4.1,0,0,1,1,1,0,0,15,6.5
15302,3.1,1,0,1,0,1,1,3,40,1.0
15303,37.1,1,2,2,1,0,0,0,25,9.3
15304,30.5,1,0,1,0,0,0,0,8,9.7
15305,16.5,1,1,1,0,0,0,0,12,9.3
15306,9.8,0,0,0,0,1,0,0,6,9.4
15307,13.5,0,0,1,1,0,1,0,14,9.0
15308,27.6,0,0,1,0,1,1,0,14,9.5
15309,39.6,2,1,0,0,0,0,0,14,9.6
15310,13.3,1,0,0,1,0,0,0,11,9.2
15311,14.6,1,1,0,1,0,0,0,15,9.0
15312,1.6,1,1,0,1,1,1,0,26,1.0
15313,44.5,2,0,1,1,0,0,0,19,9.6
15314,25.5,0,1,0,1,0,0,0,10,9.6
15315,25.8,0,1,0,0,0,1,0,9,9.7
15316,8.9,1,0,1,0,1,0,0,14,8.4
15317,13.0,1,0,1,1,1,1,0,25,8.1
15318,31.1,1,0,1,0,0,0,0,8,9.7
15319,31.3,1,1,0,1,0,0,0,15,9.5
15320,32.5,0,1,0,1,0,0,0,10,9.7
15321,1.8,0,1,0,1,0,0,0,10,4.9
15322,9.2,0,1,1,1,0,0,1,20,7.9
15323,36.8,2,1,0,0,2,0,0,26,9.3
15324,10.9,1,0,0,1,1,0,0,17,8.5
15325,8.3,1,1,0,0,1,1,0,20,7.6
15326,41.5,2,1,2,0,2,0,0,32,9.2
15327,18.8,1,1,1,0,1,0,0,18,9.1
15328,0.6,1,0,0,0,0,0,0,5,3.7
15329,4.4,1,1,1,0,1,1,2,37,1.8
15330,11.8,1,1,0,1,0,0,0,15,8.7
15331,21.0,1,0,1,0,1,0,0,14,9.3
15332,41.1,2,0,1,1,1,2,2,49,8.8
15333,35.8,1,0,0,0,1,0,0,11,9.7
15334,22.7,0,1,0,0,1,1,0,15,9.3
15335,47.3,1,1,1,2,2,1,0,41,9.1
15336,32.4,0,0,1,1,0,0,0,9,9.7
15337,32.1,0,1,1,0,0,1,3,33,9.0
15338,5.8,0,1,0,0,1,1,0,15,7.5
15339,28.1,0,0,1,1,1,0,0,15,9.5
15340,9.5,0,1,1,0,1,1,0,18,8.1
15341,49.1,1,3,0,2,3,1,2,66,8.7
15342,12.2,1,1,1,1,1,0,0,24,8.1
15343,34.1,1,0,0,0,1,1,0,16,9.5
15344,16.7,0,0,0,0,1,0,2,20,8.8
15345,3.8,0,0,1,1,1,1,1,27,3.1
15346,15.9,1,0,0,0,0,1,0,10,9.4
15347,47.0,1,1,2,1,0,0,0,21,9.6
15348,17.2,0,0,0,0,0,1,0,5,9.7
15349,42.1,1,0,2,2,0,0,0,23,9.5
15350,10.4,0,1,1,0,0,1,0,12,8.9
15351,48.5,0,0,2,2,0,0,0,18,9.6
15352,49.9,3,2,2,3,2,1,0,64,8.7
15353,36.2,2,2,1,2,2,0,0,45,8.8
15354,22.8,1,0,1,0,0,0,1,15,9.3
15355,37.0,0,1,1,1,0,0,0,13,9.6
15356,8.7,1,0,0,0,0,1,0,10,8.9
15357,1.8,1,0,0,1,0,1,0,16,2.0
15358,6.5,1,1,0,0,1,1,0,20,7.0
15359,9.9,1,0,0,0,0,1,0,10,9.0
15360,14.0,1,1,1,1,1,1,0,29,7.9
15361,18.8,0,1,0,1,1,0,0,16,9.2
15362,40.7,1,1,0,0,0,1,0,14,9.7
15363,7.6,0,0,1,0,0,1,0,8,9.0
15364,34.8,1,0,1,0,0,0,0,8,9.8
15365,34.7,0,0,0,1,0,1,0,11,9.7
15366,34.4,1,1,1,0,1,1,1,30,9.1
15367,28.9,0,1,1,1,1,1,0,24,9.2
15368,38.6,2,1,0,2,1,0,0,32,9.2
15369,47.3,2,0,1,2,0,1,0,30,9.4
15370,16.3,1,0,1,0,1,1,0,19,8.8
15371,0.7,1,1,0,0,1,1,0,20,1.0
15372,25.3,0,1,0,0,0,1,0,9,9.6
15373,47.6,0,1,0,1,2,0,0,22,9.5
15374,23.9,0,0,0,1,0,0,0,6,9.8
15375,37.9,1,1,0,2,2,1,0,38,9.0
15376,18.2,1,0,1,1,0,1,0,19,9.0
15377,1.8,0,1,1,1,1,1,0,24,1.0
15378,6.4,0,1,1,1,1,1,0,24,6.3
15379,22.9,0,1,0,1,0,1,2,29,8.7
15380,26.5,1,0,1,0,0,0,0,8,9.7
15381,19.8,1,1,0,1,0,1,0,20,9.0
15382,2.4,0,1,0,1,1,1,0,21,1.8
15383,4.7,0,0,0,1,0,1,2,25,4.8
15384,30.4,1,0,0,1,0,0,0,11,9.6
15385,39.5,1,2,2,0,1,2,0,35,9.1
15386,4.1,1,1,0,0,0,0,0,9,7.9
15387,42.4,1,0,1,1,1,1,0,25,9.4
15388,30.5,1,0,1,0,1,1,0,19,9.4
15389,6.9,1,1,1,1,0,0,0,18,7.4
15390,5.2,1,0,1,1,0,0,0,14,7.4
15391,37.0,2,0,1,0,1,2,0,29,9.2
15392,16.7,1,1,0,1,0,0,0,15,9.1
15393,34.5,1,0,1,1,1,1,0,25,9.3
15394,41.8,0,1,0,2,0,2,0,26,9.4
15395,5.3,1,1,0,0,0,1,0,14,7.4
15396,42.8,1,2,2,0,0,2,0,29,9.3
15397,48.3,2,1,1,2,0,1,3,55,8.9
15398,9.2,0,1,1,0,1,0,1,20,7.9
15399,46.8,0,2,2,1,0,2,0,30,9.4
15400,14.3,0,0,1,1,1,1,0,20,8.6
15401,49.2,3,3,3,0,3,0,0,54,8.9
15402,36.2,0,2,0,1,0,2,0,24,9.3
15403,14.6,0,0,0,0,1,0,0,6,9.6
15404,29.9,1,0,1,1,1,1,0,25,9.2
15405,12.1,0,0,0,1,0,1,0,11,9.1
15406,44.3,2,1,1,1,1,2,0,39,9.1
15407,11.8,0,0,0,0,0,1,0,5,9.6
15408,4.5,0,1,1,1,1,0,0,19,6.0
15409,33.3,0,0,0,1,0,1,0,11,9.7
15410,2.6,1,1,0,1,0,0,1,22,2.0
15411,1.8,1,1,1,1,1,0,0,24,1.0
15412,2.0,1,0,1,1,1,1,0,25,1.0
15413,27.4,0,0,0,1,1,1,0,17,9.4
15414,47.6,2,1,1,1,2,1,0,40,9.2
15415,15.8,0,0,1,0,1,1,1,21,8.7
15416,33.0,0,1,1,0,0,0,2,21,9.4
15417,9.7,0,0,1,1,0,0,3,30,7.0
15418,40.6,2,0,1,0,1,1,0,24,9.4
15419,26.3,0,1,1,0,0,1,0,12,9.5
15420,48.9,3,0,1,3,2,3,0,63,8.7
15421,16.6,1,1,0,0,0,1,0,14,9.2
15422,37.0,0,1,0,0,0,1,0,9,9.8
15423,31.3,1,0,1,0,0,1,0,13,9.6
15424,19.9,0,1,0,0,1,1,0,15,9.3
15425,47.8,2,1,1,2,2,1,0,46,9.0
15426,49.5,3,3,1,1,1,3,0,57,8.9
15427,40.8,1,1,1,2,1,2,0,40,9.0
15428,3.3,1,0,1,1,1,0,0,20,4.2
15429,35.3,0,1,1,0,1,0,1,20,9.4
15430,44.7,0,2,2,1,0,2,2,44,9.0
15431,22.5,1,0,1,1,0,0,0,14,9.4
15432,33.9,1,1,1,0,0,1,0,17,9.5
15433,8.4,0,1,1,0,1,1,0,18,7.9
15434,23.7,0,0,0,0,1,0,0,6,9.7
15435,48.0,1,3,0,3,1,1,0,46,9.0
15436,34.5,0,0,0,0,1,0,0,6,9.8
15437,36.8,1,0,0,1,2,1,0,28,9.2
15438,0.7,1,0,1,0,0,0,0,8,1.0
15439,43.5,2,1,2,0,1,1,0,31,9.3
15440,3.5,0,1,1,1,0,1,0,18,5.1
15441,19.0,1,0,0,0,1,0,0,11,9.4
15442,4.4,0,1,1,0,1,1,0,18,6.1
15443,45.5,0,1,1,0,1,1,0,18,9.6
15444,21.6,1,0,0,1,1,1,0,22,9.0
15445,30.3,1,1,0,1,0,0,0,15,9.5
15446,49.7,3,2,2,3,2,0,0,59,8.8
15447,17.9,1,1,1,1,1,0,0,24,8.7
15448,15.7,1,0,0,0,0,0,0,5,9.7
15449,30.1,1,0,1,1,1,1,0,25,9.2
15450,35.1,1,1,0,1,1,1,3,47,8.7
15451,25.2,1,1,1,1,1,0,0,24,9.1
15452,20.6,1,1,0,0,0,0,0,9,9.6
15453,37.8,2,0,2,0,1,1,0,27,9.3
15454,37.7,1,1,0,1,1,0,0,21,9.4
15455,40.4,0,1,1,2,0,1,0,24,9.4
15456,2.8,0,0,1,0,0,0,0,3,9.0
15457,39.6,2,1,1,1,0,1,0,28,9.3
15458,34.3,0,0,0,0,1,1,0,11,9.7
15459,5.6,1,1,0,1,0,1,0,20,6.5
15460,18.2,1,0,0,1,0,0,0,11,9.4
15461,7.4,0,1,0,1,0,0,0,10,8.7
15462,5.3,1,1,0,0,1,1,0,20,6.3
15463,26.3,0,1,1,0,1,0,0,13,9.5
15464,7.6,0,1,1,1,1,1,0,24,6.9
15465,45.3,1,1,1,0,2,0,0,24,9.5
15466,46.3,0,2,1,1,2,2,0,39,9.2
15467,45.0,1,1,0,1,2,2,0,37,9.2
15468,7.8,1,1,1,1,0,0,0,18,7.7
15469,40.7,2,1,0,1,2,2,0,42,9.0
15470,2.3,1,1,0,0,0,1,0,14,4.3
15471,36.8,2,1,2,2,0,2,0,42,8.9
15472,7.7,1,0,1,0,0,1,0,13,8.3
15473,43.5,2,1,2,0,0,0,0,20,9.5
15474,9.4,1,0,0,0,1,1,0,16,8.3
15475,14.2,1,0,1,0,0,1,0,13,9.1
15476,9.4,1,1,0,1,0,1,0,20,7.9
15477,29.6,0,0,1,0,0,1,0,8,9.7
15478,12.8,0,0,0,1,0,1,0,11,9.1
15479,26.9,1,0,1,0,0,1,0,13,9.5
15480,18.6,0,1,1,1,0,1,0,18,9.0
15481,5.3,1,0,0,0,0,0,0,5,9.1
15482,49.8,1,0,3,2,0,1,0,31,9.4
15483,33.1,0,0,1,0,0,1,0,8,9.8
15484,5.6,0,0,0,0,1,0,0,6,9.0
15485,25.8,1,1,1,1,0,1,0,23,9.1
15486,1.4,0,0,0,0,1,0,0,6,6.1
15487,33.0,1,1,0,1,0,1,0,20,9.4
15488,3.7,0,1,1,1,0,1,0,18,5.3
15489,33.0,0,1,1,0,0,0,0,7,9.8
15490,47.3,0,1,2,0,1,0,0,16,9.7
15491,20.0,0,1,0,1,1,0,3,37,8.2
15492,2.3,0,0,0,0,1,0,0,6,7.5
15493,14.1,1,1,1,1,1,1,0,29,8.0
15494,31.6,1,0,1,1,0,0,0,14,9.6
15495,34.7,1,0,1,1,0,1,0,19,9.5
15496,12.7,0,1,0,0,1,1,1,22,8.3
15497,37.6,1,0,1,0,0,0,0,8,9.8
15498,25.8,1,0,1,1,0,1,0,19,9.3
15499,36.4,1,2,2,1,0,2,0,35,9.0
15500,26.5,0,0,1,0,0,0,0,3,9.9
15501,9.9,0,1,0,0,0,1,0,9,9.1
15502,23.1,1,1,1,0,1,1,0,23,9.0
15503,27.3,1,0,0,1,1,0,0,17,9.4
15504,46.4,2,0,2,1,2,2,3,65,8.6
15505,35.5,0,0,0,1,0,0,0,6,9.8
15506,9.4,1,0,0,0,0,1,0,10,9.0
15507,30.5,1,0,0,1,1,0,0,17,9.4
15508,12.9,0,0,0,0,0,1,0,5,9.6
15509,8.2,1,0,1,0,1,0,0,14,8.3
15510,13.2,1,1,1,0,1,1,0,23,8.3
15511,35.8,1,0,0,0,1,1,0,16,9.6
15512,39.5,2,0,0,2,0,1,0,27,9.3
15513,29.6,1,0,1,0,1,1,0,19,9.4
15514,35.8,0,1,0,0,0,1,0,9,9.7
15515,45.3,0,0,2,2,1,0,0,24,9.5
15516,40.5,2,0,2,0,2,1,0,33,9.2
15517,43.8,1,1,1,2,2,1,0,41,9.1
15518,7.5,0,1,0,0,0,0,0,4,9.5
15519,27.0,0,0,0,1,0,1,0,11,9.6
15520,30.3,0,1,0,0,0,1,0,9,9.7
15521,38.5,0,1,2,2,2,0,0,34,9.1
15522,31.0,0,1,0,0,0,1,0,9,9.7
15523,24.6,1,0,1,0,0,0,0,8,9.7
15524,15.0,0,1,1,1,1,1,0,24,8.4
15525,48.9,3,0,0,3,1,0,0,39,9.2
15526,22.9,1,0,0,1,0,0,0,11,9.5
15527,36.4,2,0,2,1,1,2,2,52,8.6
15528,34.5,0,1,1,1,0,0,0,13,9.6
15529,30.2,0,0,0,1,1,1,0,17,9.4
15530,34.6,0,0,0,0,1,1,0,11,9.7
15531,45.5,2,2,2,2,0,1,0,41,9.1
15532,12.1,0,0,1,1,0,0,0,9,9.3
15533,4.4,0,0,1,0,0,1,0,8,8.2
15534,49.7,0,2,3,0,0,2,0,27,9.5
15535,39.9,1,0,2,0,1,1,0,22,9.5
15536,49.3,1,0,3,0,0,0,0,14,9.7
15537,3.1,1,1,0,0,1,0,0,15,5.3
15538,21.1,1,0,1,0,1,1,0,19,9.1
15539,7.7,0,0,0,0,1,1,0,11,8.6
15540,29.4,0,0,0,1,0,1,0,11,9.6
15541,40.3,0,2,0,2,0,0,0,20,9.5
15542,49.5,2,1,2,0,2,3,0,47,9.1
15543,35.2,0,1,1,1,1,0,0,19,9.5
15544,17.7,1,0,1,0,1,0,0,14,9.2
15545,15.9,0,0,0,1,1,0,0,12,9.3
15546,41.2,1,1,2,1,1,2,0,37,9.1
15547,29.3,0,0,1,1,0,0,2,23,9.2
15548,20.0,0,1,0,1,1,1,0,21,9.0
15549,36.4,0,1,1,1,1,1,0,24,9.3
15550,38.7,1,1,1,1,0,0,0,18,9.5
15551,48.5,1,3,3,3,3,1,0,67,8.6
15552,7.0,1,0,1,1,1,0,0,20,7.2
15553,23.5,0,1,0,1,1,1,0,21,9.1
15554,35.5,1,1,0,1,1,0,0,21,9.4
15555,45.0,2,0,0,0,2,0,0,22,9.5
15556,37.4,0,0,2,1,2,2,0,34,9.1
15557,13.0,1,1,1,1,0,0,0,18,8.6
15558,18.1,0,0,1,0,0,0,0,3,9.8
15559,5.8,1,1,0,0,1,1,0,20,6.6
15560,39.2,2,2,2,2,1,2,0,52,8.7
15561,9.3,0,1,0,1,1,0,0,16,8.3
15562,6.9,0,1,1,1,1,0,0,19,7.3
15563,7.3,0,1,1,0,0,0,0,7,9.1
15564,18.6,0,0,1,1,1,1,0,20,8.9
15565,45.4,1,0,0,2,1,1,0,28,9.4
15566,12.1,1,0,1,1,0,0,0,14,8.9
15567,26.5,1,1,0,0,0,0,0,9,9.7
15568,19.3,1,0,1,1,0,1,0,19,9.0
15569,43.7,0,0,1,0,0,0,0,3,9.9
15570,16.9,0,1,1,1,0,0,0,13,9.2
15571,41.0,0,0,1,1,0,1,0,14,9.7
15572,40.5,1,1,2,2,0,1,0,32,9.2
15573,35.8,1,0,1,1,0,0,0,14,9.6
15574,35.5,0,1,0,1,1,1,0,21,9.4
15575,46.9,0,2,2,0,2,0,0,26,9.4
15576,40.3,0,0,2,2,2,0,0,30,9.3
15577,34.9,0,0,1,1,0,1,0,14,9.6
15578,16.7,0,1,0,0,1,0,0,10,9.4
15579,40.7,2,2,2,2,2,1,1,60,8.5
15580,39.1,0,1,1,1,1,2,0,29,9.3
15581,32.1,0,0,1,0,0,0,0,3,9.9
15582,36.5,0,2,0,1,1,0,0,20,9.5
15583,28.0,1,0,1,0,0,0,0,8,9.7
15584,26.6,1,0,0,0,0,1,0,10,9.6
15585,30.0,0,1,0,1,0,0,0,10,9.7
15586,10.9,1,1,0,1,0,0,0,15,8.6
15587,8.2,1,1,0,0,0,0,0,9,8.9
15588,27.0,1,0,0,0,1,1,1,23,9.2
15589,16.8,0,0,1,0,1,1,0,14,9.2
15590,42.6,0,0,1,2,0,2,0,25,9.4
15591,47.8,0,0,0,0,0,1,0,5,9.9
15592,24.5,0,0,1,0,1,0,0,9,9.6
15593,29.8,0,0,0,0,0,0,0,0,10.0
15594,45.6,1,1,1,1,1,0,0,24,9.5
15595,41.5,1,2,1,0,2,2,0,38,9.1
15596,21.0,1,1,0,0,0,1,0,14,9.3
15597,35.5,0,0,0,0,0,1,0,5,9.9
15598,14.5,1,1,0,0,1,0,0,15,9.0
15599,10.7,1,1,0,0,1,1,3,41,6.2
15600,20.0,1,1,0,0,1,1,0,20,9.0
15601,28.6,0,1,1,0,0,1,0,12,9.6
15602,41.7,2,1,1,0,0,0,0,17,9.6
15603,23.5,1,0,1,0,0,0,0,8,9.7
15604,6.1,1,1,1,1,0,1,0,23,6.3
15605,37.8,0,1,2,2,2,1,0,39,9.0
15606,19.6,0,1,1,1,0,1,0,18,9.1
15607,31.1,1,1,0,1,1,1,1,33,8.9
15608,16.3,0,1,0,1,0,0,0,10,9.4
15609,17.4,1,0,1,0,0,1,0,13,9.3
15610,7.9,0,0,1,1,0,1,0,14,8.3
15611,40.0,1,0,2,2,1,0,0,29,9.3
15612,48.0,0,1,3,2,2,1,0,42,9.1
15613,7.3,1,0,1,1,0,0,0,14,8.1
15614,17.4,0,0,0,1,1,1,0,17,9.0
15615,19.9,1,0,1,1,0,0,1,21,9.0
15616,49.8,3,1,2,0,2,3,0,52,9.0
15617,28.2,1,1,0,1,0,0,0,15,9.5
15618,33.9,1,0,1,0,0,1,0,13,9.6
15619,44.2,2,0,2,1,0,0,0,22,9.5
15620,10.0,1,1,0,1,0,1,0,20,8.0
15621,25.3,0,0,0,1,0,1,0,11,9.6
15622,17.1,0,1,1,0,1,0,0,13,9.2
15623,1.1,1,0,1,0,1,1,0,19,1.0
15624,22.8,0,1,1,0,0,0,0,7,9.7
15625,22.8,0,0,1,1,0,1,0,14,9.4
15626,17.6,0,1,0,1,0,0,0,10,9.4
15627,2.8,0,1,1,0,1,1,0,18,4.0
15628,13.2,0,0,1,0,0,1,0,8,9.4
15629,24.0,1,0,1,0,1,0,0,14,9.4
15630,16.2,1,0,0,1,0,1,0,16,9.0
15631,10.8,0,1,1,0,1,0,3,34,6.9
15632,15.0,1,0,1,0,1,1,0,19,8.7
15633,24.9,1,0,1,1,0,1,0,19,9.2
15634,23.3,0,0,0,0,0,1,0,5,9.8
15635,6.4,1,0,1,1,1,0,0,20,7.0
15636,45.1,2,0,0,0,0,0,0,10,9.8
15637,18.5,0,0,1,1,1,1,0,20,8.9
15638,44.5,0,2,1,0,0,0,0,11,9.8
15639,23.6,0,1,1,1,1,1,0,24,9.0
15640,36.1,1,2,1,2,1,0,0,34,9.1
15641,17.1,1,0,0,1,0,0,0,11,9.4
15642,22.4,1,1,1,0,0,1,0,17,9.2
15643,4.3,1,1,0,1,0,0,0,15,6.6
15644,40.3,2,1,0,1,0,1,0,25,9.4
15645,31.7,0,1,0,1,0,0,0,10,9.7
15646,23.4,0,0,0,1,1,1,0,17,9.3
15647,38.3,1,2,2,0,0,0,0,19,9.5
15648,30.4,0,1,1,1,1,1,0,24,9.2
15649,30.1,1,1,1,0,1,1,0,23,9.2
15650,11.2,1,1,0,0,1,1,0,20,8.2
15651,14.8,1,1,1,1,1,1,0,29,8.1
15652,43.4,0,0,1,2,1,1,0,26,9.4
15653,42.6,2,0,2,1,0,0,0,22,9.5
15654,20.6,1,0,0,0,0,0,0,5,9.8
15655,3.3,1,0,0,0,1,0,0,11,6.8
15656,33.9,1,1,0,1,0,1,0,20,9.4
15657,23.1,0,1,0,0,0,1,0,9,9.6
15658,22.1,0,1,0,1,1,0,0,16,9.3
15659,13.6,0,1,0,1,0,1,0,15,8.9
15660,15.8,0,0,0,1,0,1,0,11,9.3
15661,43.3,1,0,0,2,1,1,0,28,9.4
15662,21.2,1,0,0,1,0,1,0,16,9.3
15663,46.8,2,1,1,1,1,2,0,39,9.2
15664,30.5,0,1,0,0,0,0,0,4,9.9
15665,41.6,1,1,2,0,1,0,0,21,9.5
15666,25.9,1,1,1,0,0,1,0,17,9.3
15667,22.3,0,1,0,0,1,1,0,15,9.3
